DATE,WILL5000INDFC
2004-09-13,37.90
2004-09-14,37.96
2004-09-15,37.72
2004-09-16,37.87
2004-09-17,38.00
2004-09-20,37.81
2004-09-21,38.06
2004-09-22,37.55
2004-09-23,37.41
2004-09-24,37.47
2004-09-27,37.22
2004-09-28,37.46
2004-09-29,37.65
2004-09-30,37.68
2004-10-01,38.25
2004-10-04,38.39
2004-10-05,38.36
2004-10-06,38.63
2004-10-07,38.23
2004-10-08,37.94
2004-10-11,38.01
2004-10-12,37.93
2004-10-13,37.65
2004-10-14,37.33
2004-10-15,37.51
2004-10-18,37.70
2004-10-19,37.36
2004-10-20,37.40
2004-10-21,37.56
2004-10-22,37.20
2004-10-25,37.20
2004-10-26,37.70
2004-10-27,38.20
2004-10-28,38.26
2004-10-29,38.33
2004-11-01,38.36
2004-11-02,38.35
2004-11-03,38.80
2004-11-04,39.38
2004-11-05,39.52
2004-11-08,39.47
2004-11-09,39.49
2004-11-10,39.50
2004-11-11,39.87
2004-11-12,40.24
2004-11-15,40.26
2004-11-16,39.98
2004-11-17,40.22
2004-11-18,40.24
2004-11-19,39.80
2004-11-22,40.05
2004-11-23,40.09
2004-11-24,40.29
2004-11-25,.
2004-11-26,40.35
2004-11-29,40.26
2004-11-30,40.12
2004-12-01,40.71
2004-12-02,40.67
2004-12-03,40.71
2004-12-06,40.66
2004-12-07,40.18
2004-12-08,40.38
2004-12-09,40.57
2004-12-10,40.57
2004-12-13,40.92
2004-12-14,41.11
2004-12-15,41.24
2004-12-16,41.12
2004-12-17,40.90
2004-12-20,40.86
2004-12-21,41.24
2004-12-22,41.40
2004-12-23,41.43
2004-12-24,.
2004-12-27,41.25
2004-12-28,41.60
2004-12-29,41.61
2004-12-30,41.63
2004-12-31,41.58
2005-01-03,41.17
2005-01-04,40.64
2005-01-05,40.41
2005-01-06,40.55
2005-01-07,40.47
2005-01-10,40.64
2005-01-11,40.37
2005-01-12,40.51
2005-01-13,40.22
2005-01-14,40.49
2005-01-17,.
2005-01-18,40.89
2005-01-19,40.51
2005-01-20,40.20
2005-01-21,39.99
2005-01-24,39.79
2005-01-25,39.91
2005-01-26,40.16
2005-01-27,40.19
2005-01-28,40.08
2005-01-31,40.47
2005-02-01,40.74
2005-02-02,40.91
2005-02-03,40.81
2005-02-04,41.26
2005-02-07,41.21
2005-02-08,41.25
2005-02-09,40.85
2005-02-10,41.01
2005-02-11,41.32
2005-02-14,41.36
2005-02-15,41.49
2005-02-16,41.54
2005-02-17,41.21
2005-02-18,41.22
2005-02-21,.
2005-02-22,40.60
2005-02-23,40.82
2005-02-24,41.15
2005-02-25,41.56
2005-02-28,41.31
2005-03-01,41.55
2005-03-02,41.55
2005-03-03,41.56
2005-03-04,41.94
2005-03-07,42.06
2005-03-08,41.83
2005-03-09,41.41
2005-03-10,41.43
2005-03-11,41.20
2005-03-14,41.46
2005-03-15,41.18
2005-03-16,40.85
2005-03-17,40.94
2005-03-18,40.88
2005-03-21,40.72
2005-03-22,40.36
2005-03-23,40.29
2005-03-24,40.30
2005-03-25,.
2005-03-28,40.36
2005-03-29,40.02
2005-03-30,40.57
2005-03-31,40.58
2005-04-01,40.34
2005-04-04,40.45
2005-04-05,40.61
2005-04-06,40.71
2005-04-07,40.94
2005-04-08,40.58
2005-04-11,40.56
2005-04-12,40.79
2005-04-13,40.30
2005-04-14,39.87
2005-04-15,39.24
2005-04-18,39.36
2005-04-19,39.66
2005-04-20,39.14
2005-04-21,39.88
2005-04-22,39.56
2005-04-25,39.94
2005-04-26,39.59
2005-04-27,39.71
2005-04-28,39.25
2005-04-29,39.67
2005-05-02,39.87
2005-05-03,39.85
2005-05-04,40.37
2005-05-05,40.30
2005-05-06,40.29
2005-05-09,40.55
2005-05-10,40.14
2005-05-11,40.30
2005-05-12,39.89
2005-05-13,39.69
2005-05-16,40.11
2005-05-17,40.38
2005-05-18,40.85
2005-05-19,41.04
2005-05-20,41.00
2005-05-23,41.18
2005-05-24,41.20
2005-05-25,41.02
2005-05-26,41.31
2005-05-27,41.40
2005-05-30,.
2005-05-31,41.21
2005-06-01,41.60
2005-06-02,41.70
2005-06-03,41.42
2005-06-06,41.50
2005-06-07,41.50
2005-06-08,41.39
2005-06-09,41.63
2005-06-10,41.55
2005-06-13,41.67
2005-06-14,41.80
2005-06-15,41.90
2005-06-16,42.10
2005-06-17,42.26
2005-06-20,42.23
2005-06-21,42.15
2005-06-22,42.18
2005-06-23,41.75
2005-06-24,41.46
2005-06-27,41.43
2005-06-28,41.86
2005-06-29,41.83
2005-06-30,41.58
2005-07-01,41.73
2005-07-04,.
2005-07-05,42.12
2005-07-06,41.82
2005-07-07,41.93
2005-07-08,42.44
2005-07-11,42.74
2005-07-12,42.83
2005-07-13,42.83
2005-07-14,42.87
2005-07-15,42.93
2005-07-18,42.71
2005-07-19,43.05
2005-07-20,43.28
2005-07-21,42.96
2005-07-22,43.23
2005-07-25,43.04
2005-07-26,43.14
2005-07-27,43.32
2005-07-28,43.61
2005-07-29,43.33
2005-08-01,43.40
2005-08-02,43.71
2005-08-03,43.70
2005-08-04,43.35
2005-08-05,42.98
2005-08-08,42.82
2005-08-09,43.06
2005-08-10,43.02
2005-08-11,43.33
2005-08-12,43.09
2005-08-15,43.22
2005-08-16,42.71
2005-08-17,42.73
2005-08-18,42.67
2005-08-19,42.70
2005-08-22,42.79
2005-08-23,42.67
2005-08-24,42.46
2005-08-25,42.55
2005-08-26,42.27
2005-08-29,42.54
2005-08-30,42.42
2005-08-31,42.90
2005-09-01,42.96
2005-09-02,42.81
2005-09-05,.
2005-09-06,43.34
2005-09-07,43.47
2005-09-08,43.30
2005-09-09,43.62
2005-09-12,43.62
2005-09-13,43.29
2005-09-14,43.11
2005-09-15,43.12
2005-09-16,43.42
2005-09-19,43.19
2005-09-20,42.86
2005-09-21,42.42
2005-09-22,42.55
2005-09-23,42.62
2005-09-26,42.69
2005-09-27,42.68
2005-09-28,42.70
2005-09-29,43.10
2005-09-30,43.20
2005-10-03,43.20
2005-10-04,42.78
2005-10-05,42.09
2005-10-06,41.87
2005-10-07,42.04
2005-10-10,41.74
2005-10-11,41.61
2005-10-12,41.28
2005-10-13,41.24
2005-10-14,41.63
2005-10-17,41.76
2005-10-18,41.33
2005-10-19,41.93
2005-10-20,41.33
2005-10-21,41.49
2005-10-24,42.20
2005-10-25,42.09
2005-10-26,41.90
2005-10-27,41.38
2005-10-28,42.04
2005-10-31,42.45
2005-11-01,42.34
2005-11-02,42.83
2005-11-03,43.01
2005-11-04,43.02
2005-11-07,43.14
2005-11-08,42.98
2005-11-09,43.07
2005-11-10,43.42
2005-11-11,43.55
2005-11-14,43.52
2005-11-15,43.31
2005-11-16,43.37
2005-11-17,43.85
2005-11-18,44.04
2005-11-21,44.30
2005-11-22,44.54
2005-11-23,44.69
2005-11-24,.
2005-11-25,44.77
2005-11-28,44.32
2005-11-29,44.34
2005-11-30,44.16
2005-12-01,44.74
2005-12-02,44.76
2005-12-05,44.62
2005-12-06,44.68
2005-12-07,44.47
2005-12-08,44.47
2005-12-09,44.60
2005-12-12,44.65
2005-12-13,44.84
2005-12-14,45.01
2005-12-15,44.90
2005-12-16,44.78
2005-12-19,44.45
2005-12-20,44.46
2005-12-21,44.62
2005-12-22,44.83
2005-12-23,44.87
2005-12-26,.
2005-12-27,44.43
2005-12-28,44.53
2005-12-29,44.41
2005-12-30,44.20
2006-01-02,.
2006-01-03,44.90
2006-01-04,45.11
2006-01-05,45.14
2006-01-06,45.58
2006-01-09,45.79
2006-01-10,45.84
2006-01-11,45.97
2006-01-12,45.68
2006-01-13,45.74
2006-01-16,.
2006-01-17,45.57
2006-01-18,45.41
2006-01-19,45.72
2006-01-20,44.93
2006-01-23,45.03
2006-01-24,45.24
2006-01-25,45.13
2006-01-26,45.50
2006-01-27,45.82
2006-01-30,45.87
2006-01-31,45.78
2006-02-01,45.83
2006-02-02,45.44
2006-02-03,45.21
2006-02-06,45.28
2006-02-07,44.86
2006-02-08,45.19
2006-02-09,45.11
2006-02-10,45.19
2006-02-13,44.99
2006-02-14,45.42
2006-02-15,45.61
2006-02-16,45.97
2006-02-17,45.91
2006-02-20,.
2006-02-21,45.76
2006-02-22,46.10
2006-02-23,45.97
2006-02-24,46.07
2006-02-27,46.25
2006-02-28,45.76
2006-03-01,46.18
2006-03-02,46.13
2006-03-03,46.06
2006-03-06,45.74
2006-03-07,45.55
2006-03-08,45.62
2006-03-09,45.41
2006-03-10,45.73
2006-03-13,45.84
2006-03-14,46.31
2006-03-15,46.54
2006-03-16,46.61
2006-03-17,46.71
2006-03-20,46.66
2006-03-21,46.34
2006-03-22,46.64
2006-03-23,46.57
2006-03-24,46.68
2006-03-27,46.64
2006-03-28,46.40
2006-03-29,46.82
2006-03-30,46.75
2006-03-31,46.65
2006-04-03,46.67
2006-04-04,46.93
2006-04-05,47.14
2006-04-06,47.08
2006-04-07,46.61
2006-04-10,46.60
2006-04-11,46.22
2006-04-12,46.30
2006-04-13,46.36
2006-04-14,.
2006-04-17,46.25
2006-04-18,47.05
2006-04-19,47.24
2006-04-20,47.25
2006-04-21,47.23
2006-04-24,47.09
2006-04-25,46.89
2006-04-26,46.99
2006-04-27,47.10
2006-04-28,47.14
2006-05-01,46.97
2006-05-02,47.23
2006-05-03,47.09
2006-05-04,47.29
2006-05-05,47.78
2006-05-08,47.78
2006-05-09,47.78
2006-05-10,47.71
2006-05-11,47.06
2006-05-12,46.47
2006-05-15,46.49
2006-05-16,46.43
2006-05-17,45.67
2006-05-18,45.35
2006-05-19,45.54
2006-05-22,45.29
2006-05-23,45.10
2006-05-24,45.13
2006-05-25,45.70
2006-05-26,45.98
2006-05-29,.
2006-05-30,45.24
2006-05-31,45.67
2006-06-01,46.27
2006-06-02,46.36
2006-06-05,45.50
2006-06-06,45.37
2006-06-07,45.10
2006-06-08,45.11
2006-06-09,44.93
2006-06-12,44.26
2006-06-13,43.76
2006-06-14,43.97
2006-06-15,45.01
2006-06-16,44.83
2006-06-19,44.38
2006-06-20,44.34
2006-06-21,44.85
2006-06-22,44.64
2006-06-23,44.68
2006-06-26,44.91
2006-06-27,44.48
2006-06-28,44.70
2006-06-29,45.74
2006-06-30,45.76
2006-07-03,46.10
2006-07-04,.
2006-07-05,45.72
2006-07-06,45.82
2006-07-07,45.46
2006-07-10,45.49
2006-07-11,45.68
2006-07-12,45.17
2006-07-13,44.53
2006-07-14,44.27
2006-07-17,44.17
2006-07-18,44.25
2006-07-19,45.12
2006-07-20,44.62
2006-07-21,44.21
2006-07-24,45.00
2006-07-25,45.33
2006-07-26,45.28
2006-07-27,45.03
2006-07-28,45.62
2006-07-31,45.59
2006-08-01,45.32
2006-08-02,45.61
2006-08-03,45.74
2006-08-04,45.69
2006-08-07,45.53
2006-08-08,45.33
2006-08-09,45.10
2006-08-10,45.32
2006-08-11,45.11
2006-08-14,45.17
2006-08-15,45.83
2006-08-16,46.26
2006-08-17,46.33
2006-08-18,46.48
2006-08-21,46.28
2006-08-22,46.33
2006-08-23,46.07
2006-08-24,46.15
2006-08-25,46.13
2006-08-28,46.40
2006-08-29,46.55
2006-08-30,46.63
2006-08-31,46.66
2006-09-01,46.90
2006-09-04,.
2006-09-05,47.02
2006-09-06,46.49
2006-09-07,46.27
2006-09-08,46.42
2006-09-11,46.41
2006-09-12,46.96
2006-09-13,47.19
2006-09-14,47.11
2006-09-15,47.23
2006-09-18,47.26
2006-09-19,47.14
2006-09-20,47.40
2006-09-21,47.14
2006-09-22,46.97
2006-09-25,47.37
2006-09-26,47.72
2006-09-27,47.78
2006-09-28,47.87
2006-09-29,47.73
2006-10-02,47.53
2006-10-03,47.59
2006-10-04,48.20
2006-10-05,48.43
2006-10-06,48.28
2006-10-09,48.38
2006-10-10,48.50
2006-10-11,48.36
2006-10-12,48.87
2006-10-13,49.01
2006-10-16,49.20
2006-10-17,48.99
2006-10-18,49.04
2006-10-19,49.11
2006-10-20,49.09
2006-10-23,49.38
2006-10-24,49.40
2006-10-25,49.58
2006-10-26,49.91
2006-10-27,49.47
2006-10-30,49.52
2006-10-31,49.50
2006-11-01,49.08
2006-11-02,49.05
2006-11-03,49.00
2006-11-06,49.58
2006-11-07,49.68
2006-11-08,49.84
2006-11-09,49.58
2006-11-10,49.72
2006-11-13,49.86
2006-11-14,50.24
2006-11-15,50.43
2006-11-16,50.51
2006-11-17,50.54
2006-11-20,50.56
2006-11-21,50.68
2006-11-22,50.82
2006-11-23,.
2006-11-24,50.69
2006-11-27,49.91
2006-11-28,50.07
2006-11-29,50.57
2006-11-30,50.65
2006-12-01,50.51
2006-12-04,51.01
2006-12-05,51.21
2006-12-06,51.17
2006-12-07,50.96
2006-12-08,51.04
2006-12-11,51.13
2006-12-12,51.04
2006-12-13,51.10
2006-12-14,51.51
2006-12-15,51.54
2006-12-18,51.30
2006-12-19,51.38
2006-12-20,51.34
2006-12-21,51.15
2006-12-22,50.92
2006-12-25,.
2006-12-26,51.14
2006-12-27,51.54
2006-12-28,51.46
2006-12-29,51.22
2007-01-01,.
2007-01-02,.
2007-01-03,51.19
2007-01-04,51.27
2007-01-05,50.90
2007-01-08,51.03
2007-01-09,51.05
2007-01-10,51.19
2007-01-11,51.58
2007-01-12,51.85
2007-01-15,.
2007-01-16,51.88
2007-01-17,51.83
2007-01-18,51.59
2007-01-19,51.79
2007-01-22,51.51
2007-01-23,51.74
2007-01-24,52.19
2007-01-25,51.62
2007-01-26,51.61
2007-01-29,51.63
2007-01-30,51.92
2007-01-31,52.26
2007-02-01,52.57
2007-02-02,52.67
2007-02-05,52.61
2007-02-06,52.69
2007-02-07,52.83
2007-02-08,52.78
2007-02-09,52.38
2007-02-12,52.19
2007-02-13,52.59
2007-02-14,52.97
2007-02-15,53.04
2007-02-16,53.05
2007-02-19,.
2007-02-20,53.28
2007-02-21,53.24
2007-02-22,53.22
2007-02-23,53.05
2007-02-26,52.96
2007-02-27,51.17
2007-02-28,51.42
2007-03-01,51.30
2007-03-02,50.66
2007-03-05,50.08
2007-03-06,50.90
2007-03-07,50.80
2007-03-08,51.16
2007-03-09,51.23
2007-03-12,51.39
2007-03-13,50.36
2007-03-14,50.65
2007-03-15,50.89
2007-03-16,50.68
2007-03-19,51.24
2007-03-20,51.58
2007-03-21,52.43
2007-03-22,52.44
2007-03-23,52.50
2007-03-26,52.52
2007-03-27,52.20
2007-03-28,51.84
2007-03-29,52.00
2007-03-30,51.98
2007-04-02,52.12
2007-04-03,52.61
2007-04-04,52.66
2007-04-05,52.84
2007-04-06,.
2007-04-09,52.87
2007-04-10,53.00
2007-04-11,52.67
2007-04-12,53.00
2007-04-13,53.19
2007-04-16,53.75
2007-04-17,53.82
2007-04-18,53.82
2007-04-19,53.70
2007-04-20,54.18
2007-04-23,54.09
2007-04-24,54.05
2007-04-25,54.55
2007-04-26,54.55
2007-04-27,54.50
2007-04-30,53.99
2007-05-01,54.10
2007-05-02,54.54
2007-05-03,54.75
2007-05-04,54.88
2007-05-07,54.99
2007-05-08,54.92
2007-05-09,55.14
2007-05-10,54.37
2007-05-11,54.91
2007-05-14,54.76
2007-05-15,54.61
2007-05-16,55.04
2007-05-17,54.99
2007-05-18,55.34
2007-05-21,55.52
2007-05-22,55.59
2007-05-23,55.50
2007-05-24,54.90
2007-05-25,55.22
2007-05-28,.
2007-05-29,55.39
2007-05-30,55.86
2007-05-31,55.94
2007-06-01,56.20
2007-06-04,56.33
2007-06-05,56.02
2007-06-06,55.52
2007-06-07,54.54
2007-06-08,55.13
2007-06-11,55.18
2007-06-12,54.60
2007-06-13,55.38
2007-06-14,55.65
2007-06-15,56.05
2007-06-18,55.99
2007-06-19,56.08
2007-06-20,55.36
2007-06-21,55.68
2007-06-22,55.05
2007-06-25,54.82
2007-06-26,54.64
2007-06-27,55.17
2007-06-28,55.18
2007-06-29,55.09
2007-07-02,55.70
2007-07-03,55.90
2007-07-04,.
2007-07-05,55.97
2007-07-06,56.19
2007-07-09,56.25
2007-07-10,55.45
2007-07-11,55.75
2007-07-12,56.73
2007-07-13,56.90
2007-07-16,56.74
2007-07-17,56.74
2007-07-18,56.62
2007-07-19,56.89
2007-07-20,56.20
2007-07-23,56.39
2007-07-24,55.25
2007-07-25,55.43
2007-07-26,54.15
2007-07-27,53.33
2007-07-30,53.85
2007-07-31,53.23
2007-08-01,53.50
2007-08-02,53.78
2007-08-03,52.34
2007-08-06,53.40
2007-08-07,53.76
2007-08-08,54.58
2007-08-09,53.12
2007-08-10,53.12
2007-08-13,53.10
2007-08-14,52.12
2007-08-15,51.35
2007-08-16,51.52
2007-08-17,52.75
2007-08-20,52.80
2007-08-21,52.90
2007-08-22,53.55
2007-08-23,53.45
2007-08-24,54.09
2007-08-27,53.63
2007-08-28,52.38
2007-08-29,53.52
2007-08-30,53.31
2007-08-31,53.93
2007-09-03,.
2007-09-04,54.51
2007-09-05,53.95
2007-09-06,54.17
2007-09-07,53.26
2007-09-10,53.11
2007-09-11,53.82
2007-09-12,53.81
2007-09-13,54.20
2007-09-14,54.27
2007-09-17,53.95
2007-09-18,55.52
2007-09-19,55.89
2007-09-20,55.53
2007-09-21,55.78
2007-09-24,55.50
2007-09-25,55.47
2007-09-26,55.79
2007-09-27,56.06
2007-09-28,55.88
2007-10-01,56.66
2007-10-02,56.73
2007-10-03,56.45
2007-10-04,56.58
2007-10-05,57.22
2007-10-08,57.06
2007-10-09,57.52
2007-10-10,57.50
2007-10-11,57.17
2007-10-12,57.47
2007-10-15,56.95
2007-10-16,56.58
2007-10-17,56.70
2007-10-18,56.66
2007-10-19,55.24
2007-10-22,55.50
2007-10-23,56.01
2007-10-24,55.83
2007-10-25,55.73
2007-10-26,56.49
2007-10-29,56.73
2007-10-30,56.37
2007-10-31,57.07
2007-11-01,55.58
2007-11-02,55.61
2007-11-05,55.27
2007-11-06,55.93
2007-11-07,54.39
2007-11-08,54.38
2007-11-09,53.60
2007-11-12,53.00
2007-11-13,54.50
2007-11-14,54.15
2007-11-15,53.47
2007-11-16,53.70
2007-11-19,52.74
2007-11-20,52.89
2007-11-21,52.11
2007-11-22,.
2007-11-23,52.95
2007-11-26,51.82
2007-11-27,52.52
2007-11-28,54.06
2007-11-29,54.08
2007-11-30,54.48
2007-12-03,54.18
2007-12-04,53.83
2007-12-05,54.62
2007-12-06,55.50
2007-12-07,55.47
2007-12-10,55.90
2007-12-11,54.48
2007-12-12,54.75
2007-12-13,54.78
2007-12-14,54.02
2007-12-17,53.15
2007-12-18,53.50
2007-12-19,53.48
2007-12-20,53.82
2007-12-21,54.72
2007-12-24,55.20
2007-12-25,.
2007-12-26,55.26
2007-12-27,54.44
2007-12-28,54.49
2007-12-31,54.16
2008-01-01,.
2008-01-02,53.41
2008-01-03,53.32
2008-01-04,51.94
2008-01-07,52.01
2008-01-08,51.05
2008-01-09,51.63
2008-01-10,52.09
2008-01-11,51.35
2008-01-14,51.88
2008-01-15,50.62
2008-01-16,50.37
2008-01-17,48.97
2008-01-18,48.67
2008-01-21,.
2008-01-22,48.24
2008-01-23,49.28
2008-01-24,49.77
2008-01-25,49.10
2008-01-28,49.96
2008-01-29,50.26
2008-01-30,49.96
2008-01-31,50.85
2008-02-01,51.56
2008-02-04,51.06
2008-02-05,49.53
2008-02-06,49.12
2008-02-07,49.53
2008-02-08,49.37
2008-02-11,49.66
2008-02-12,49.97
2008-02-13,50.71
2008-02-14,50.02
2008-02-15,50.01
2008-02-18,.
2008-02-19,49.99
2008-02-20,50.41
2008-02-21,49.75
2008-02-22,50.07
2008-02-25,50.82
2008-02-26,51.18
2008-02-27,51.12
2008-02-28,50.65
2008-02-29,49.33
2008-03-03,49.32
2008-03-04,49.12
2008-03-05,49.42
2008-03-06,48.29
2008-03-07,47.88
2008-03-10,47.04
2008-03-11,48.74
2008-03-12,48.36
2008-03-13,48.69
2008-03-14,47.68
2008-03-17,47.08
2008-03-18,49.02
2008-03-19,47.85
2008-03-20,48.95
2008-03-21,.
2008-03-24,49.81
2008-03-25,50.01
2008-03-26,49.62
2008-03-27,49.07
2008-03-28,48.67
2008-03-31,48.95
2008-04-01,50.62
2008-04-02,50.59
2008-04-03,50.69
2008-04-04,50.77
2008-04-07,50.85
2008-04-08,50.66
2008-04-09,50.17
2008-04-10,50.45
2008-04-11,49.44
2008-04-14,49.27
2008-04-15,49.51
2008-04-16,50.66
2008-04-17,50.63
2008-04-18,51.51
2008-04-21,51.43
2008-04-22,50.95
2008-04-23,51.08
2008-04-24,51.41
2008-04-25,51.78
2008-04-28,51.78
2008-04-29,51.58
2008-04-30,51.43
2008-05-01,52.28
2008-05-02,52.39
2008-05-05,52.21
2008-05-06,52.61
2008-05-07,51.74
2008-05-08,51.94
2008-05-09,51.65
2008-05-12,52.21
2008-05-13,52.28
2008-05-14,52.47
2008-05-15,53.02
2008-05-16,53.10
2008-05-19,53.10
2008-05-20,52.68
2008-05-21,51.85
2008-05-22,52.02
2008-05-23,51.38
2008-05-26,.
2008-05-27,51.77
2008-05-28,52.04
2008-05-29,52.36
2008-05-30,52.53
2008-06-02,52.03
2008-06-03,51.80
2008-06-04,51.82
2008-06-05,52.84
2008-06-06,51.32
2008-06-09,51.29
2008-06-10,51.12
2008-06-11,50.28
2008-06-12,50.43
2008-06-13,51.21
2008-06-16,51.31
2008-06-17,51.03
2008-06-18,50.54
2008-06-19,50.74
2008-06-20,49.84
2008-06-23,49.77
2008-06-24,49.49
2008-06-25,49.81
2008-06-26,48.42
2008-06-27,48.26
2008-06-30,48.23
2008-07-01,48.36
2008-07-02,47.39
2008-07-03,47.29
2008-07-04,.
2008-07-07,46.88
2008-07-08,47.75
2008-07-09,46.73
2008-07-10,47.05
2008-07-11,46.65
2008-07-14,46.21
2008-07-15,45.74
2008-07-16,46.90
2008-07-17,47.45
2008-07-18,47.42
2008-07-21,47.52
2008-07-22,48.18
2008-07-23,48.32
2008-07-24,47.16
2008-07-25,47.40
2008-07-28,46.57
2008-07-29,47.64
2008-07-30,48.39
2008-07-31,47.83
2008-08-01,47.61
2008-08-04,47.06
2008-08-05,48.30
2008-08-06,48.54
2008-08-07,47.70
2008-08-08,48.78
2008-08-11,49.20
2008-08-12,48.67
2008-08-13,48.62
2008-08-14,48.92
2008-08-15,49.09
2008-08-18,48.38
2008-08-19,47.91
2008-08-20,48.17
2008-08-21,48.24
2008-08-22,48.79
2008-08-25,47.85
2008-08-26,48.02
2008-08-27,48.45
2008-08-28,49.19
2008-08-29,48.58
2008-09-01,.
2008-09-02,48.36
2008-09-03,48.24
2008-09-04,46.86
2008-09-05,47.04
2008-09-08,47.87
2008-09-09,46.21
2008-09-10,46.56
2008-09-11,47.11
2008-09-12,47.30
2008-09-15,45.15
2008-09-16,45.94
2008-09-17,43.81
2008-09-18,45.78
2008-09-19,47.75
2008-09-22,45.82
2008-09-23,45.12
2008-09-24,44.97
2008-09-25,45.74
2008-09-26,45.78
2008-09-29,41.98
2008-09-30,44.03
2008-10-01,43.79
2008-10-02,41.89
2008-10-03,41.25
2008-10-06,39.57
2008-10-07,37.30
2008-10-08,36.83
2008-10-09,34.09
2008-10-10,33.85
2008-10-13,37.71
2008-10-14,37.35
2008-10-15,34.00
2008-10-16,35.44
2008-10-17,35.31
2008-10-20,36.91
2008-10-21,35.82
2008-10-22,33.71
2008-10-23,33.82
2008-10-24,32.69
2008-10-27,31.56
2008-10-28,34.68
2008-10-29,34.58
2008-10-30,35.60
2008-10-31,36.28
2008-11-03,36.21
2008-11-04,37.53
2008-11-05,35.61
2008-11-06,33.88
2008-11-07,34.79
2008-11-10,34.28
2008-11-11,33.50
2008-11-12,31.75
2008-11-13,33.93
2008-11-14,32.45
2008-11-17,31.66
2008-11-18,31.88
2008-11-19,29.83
2008-11-20,27.81
2008-11-21,29.51
2008-11-24,31.42
2008-11-25,31.72
2008-11-26,32.98
2008-11-27,.
2008-11-28,33.32
2008-12-01,30.28
2008-12-02,31.50
2008-12-03,32.33
2008-12-04,31.38
2008-12-05,32.57
2008-12-08,33.84
2008-12-09,33.07
2008-12-10,33.52
2008-12-11,32.47
2008-12-12,32.82
2008-12-15,32.32
2008-12-16,34.01
2008-12-17,33.82
2008-12-18,33.15
2008-12-19,33.29
2008-12-22,32.65
2008-12-23,32.37
2008-12-24,32.52
2008-12-25,.
2008-12-26,32.73
2008-12-29,32.53
2008-12-30,33.35
2008-12-31,33.94
2009-01-01,.
2009-01-02,34.98
2009-01-05,34.90
2009-01-06,35.25
2009-01-07,34.20
2009-01-08,34.36
2009-01-09,33.58
2009-01-12,32.78
2009-01-13,32.90
2009-01-14,31.77
2009-01-15,31.91
2009-01-16,32.16
2009-01-19,.
2009-01-20,30.40
2009-01-21,31.72
2009-01-22,31.17
2009-01-23,31.35
2009-01-26,31.52
2009-01-27,31.87
2009-01-28,32.96
2009-01-29,31.86
2009-01-30,31.17
2009-02-02,31.21
2009-02-03,31.65
2009-02-04,31.47
2009-02-05,31.98
2009-02-06,32.89
2009-02-09,32.91
2009-02-10,31.37
2009-02-11,31.62
2009-02-12,31.71
2009-02-13,31.42
2009-02-16,.
2009-02-17,30.03
2009-02-18,29.94
2009-02-19,29.58
2009-02-20,29.26
2009-02-23,28.23
2009-02-24,29.38
2009-02-25,29.04
2009-02-26,28.59
2009-02-27,28.05
2009-03-02,26.69
2009-03-03,26.51
2009-03-04,27.16
2009-03-05,26.00
2009-03-06,26.04
2009-03-09,25.76
2009-03-10,27.43
2009-03-11,27.50
2009-03-12,28.66
2009-03-13,28.84
2009-03-16,28.67
2009-03-17,29.60
2009-03-18,30.25
2009-03-19,29.93
2009-03-20,29.32
2009-03-23,31.38
2009-03-24,30.70
2009-03-25,31.03
2009-03-26,31.87
2009-03-27,31.16
2009-03-30,30.09
2009-03-31,30.51
2009-04-01,31.00
2009-04-02,31.97
2009-04-03,32.34
2009-04-06,32.04
2009-04-07,31.23
2009-04-08,31.64
2009-04-09,32.91
2009-04-10,.
2009-04-13,33.00
2009-04-14,32.31
2009-04-15,32.71
2009-04-16,33.27
2009-04-17,33.46
2009-04-20,31.98
2009-04-21,32.72
2009-04-22,32.52
2009-04-23,32.75
2009-04-24,33.36
2009-04-27,33.00
2009-04-28,32.95
2009-04-29,33.76
2009-04-30,33.75
2009-05-01,33.89
2009-05-04,35.07
2009-05-05,34.95
2009-05-06,35.46
2009-05-07,34.93
2009-05-08,35.83
2009-05-11,35.10
2009-05-12,34.98
2009-05-13,33.94
2009-05-14,34.33
2009-05-15,33.96
2009-05-18,35.06
2009-05-19,35.02
2009-05-20,34.86
2009-05-21,34.28
2009-05-22,34.22
2009-05-25,.
2009-05-26,35.18
2009-05-27,34.55
2009-05-28,35.02
2009-05-29,35.52
2009-06-01,36.49
2009-06-02,36.60
2009-06-03,36.09
2009-06-04,36.53
2009-06-05,36.46
2009-06-08,36.38
2009-06-09,36.55
2009-06-10,36.42
2009-06-11,36.64
2009-06-12,36.66
2009-06-15,35.77
2009-06-16,35.29
2009-06-17,35.23
2009-06-18,35.49
2009-06-19,35.63
2009-06-22,34.50
2009-06-23,34.54
2009-06-24,34.82
2009-06-25,35.57
2009-06-26,35.60
2009-06-29,35.89
2009-06-30,35.63
2009-07-01,35.83
2009-07-02,34.79
2009-07-03,.
2009-07-06,34.79
2009-07-07,34.10
2009-07-08,34.03
2009-07-09,34.16
2009-07-10,34.05
2009-07-13,34.88
2009-07-14,35.09
2009-07-15,36.15
2009-07-16,36.50
2009-07-17,36.46
2009-07-20,36.92
2009-07-21,37.02
2009-07-22,37.05
2009-07-23,37.94
2009-07-24,38.08
2009-07-27,38.20
2009-07-28,38.11
2009-07-29,37.91
2009-07-30,38.40
2009-07-31,38.42
2009-08-03,39.06
2009-08-04,39.21
2009-08-05,39.11
2009-08-06,38.85
